"Org_Name","Org_Cat_Description","Catorg_ID","Typorg_ID","Org_ID","A_Infotype","X_index","X_parent_index","Need","Value"
"Department of Disaster Prevention and Mitigation (DDPM Thailand)","Disater Management Center, Government organization",18,183,1831,23,64,-1,"CP4_HA_IC_ITEMS",
"OCHA Rolac","",15,152,1521,23,65,-1,"CP4_HA_IC_ITEMS",
"Nus / ihp","",18,183,1834,22,66,-1,"CP4_HA_IC_ITEMS",
"OCHA","",15,152,1521,23,67,-1,"CP4_HA_IC_ITEMS",
"Kompass Coaching Villa & Co","- Consulting and Coaching for organization working in Disaster Relief/Humanitarian Needs; - Life Coaching",,,,23,68,-1,"CP4_HA_IC_ITEMS",
"CIVIL PROTECTION DIRECTORATE","",18,183,1831,23,69,-1,"CP4_HA_IC_ITEMS",
"@Fire","",,,,21,70,-1,"CP4_HA_IC_ITEMS",
"THW","",15,153,,21,71,-1,"CP4_HA_IC_ITEMS",
"New Zealand Fire Service/ NZ USAR","",18,183,1831,21,72,-1,"CP4_HA_IC_ITEMS",
"Infinitum Humanitarian Systems (IHS)","",12,121,,23,73,-1,"CP4_HA_IC_ITEMS",
"Hellenic Fire Service","",18,183,1831,21,74,-1,"CP4_HA_IC_ITEMS",
"National Earthquake Response Support Service of China","Emergency Management Division",18,183,1831,23,75,-1,"CP4_HA_IC_ITEMS",
"MERCY Malaysia","",16,162,1622,21,76,-1,"CP4_HA_IC_ITEMS",
"Amity Public Safety Academy","",16,161,1612,23,77,-1,"CP4_HA_IC_ITEMS",
"Directorate General of the the Lebanese civil defense","",18,183,1831,23,78,-1,"CP4_HA_IC_ITEMS",
"District Development Committee ,Sindhupalchok  Nepal","Govt. of Nepal , Ministry of Federal Affairs and Local Development",18,182,,23,79,-1,"CP4_HA_IC_ITEMS",
"European Commission (ECHO)","",11,112,1122,21,80,-1,"CP4_HA_IC_ITEMS",
"MoFA Italy - Agency for Cooperation","",11,112,1121,23,81,-1,"CP4_HA_IC_ITEMS",
"INTERSOS","",16,162,1623,21,82,-1,"CP4_HA_IC_ITEMS",
"Ministry of Emergency Situation of the Republic of Azerbaijan","",18,183,1831,21,83,-1,"CP4_HA_IC_ITEMS",
"Liberia Refugee Repatriation and resettlement Commission(LRRRC)","Social Institution-Governmental Organization",16,162,,23,84,-1,"CP4_HA_IC_ITEMS",
"OCHA/UNEP","",15,152,1521,23,85,-1,"CP4_HA_IC_ITEMS",
"Bomberos Quito","",18,,,21,86,-1,"CP4_HA_IC_ITEMS",
"SECRETARIA DE GESTION DE RIESGOS","",18,183,1831,21,87,-1,"CP4_HA_IC_ITEMS",
"Civile protection","",18,183,1831,21,88,-1,"CP4_HA_IC_ITEMS",
"UNITAR/UNOSAT","",15,152,1522,23,89,-1,"CP4_HA_IC_ITEMS",
"Civil protection Belgium","",15,153,,21,90,-1,"CP4_HA_IC_ITEMS",
"ARC (AFETTE REHBER CEV_RMENL_K-EMERGENCY AND DISASTER INTERPRETERS), TURKEY","",16,162,1621,21,91,-1,"CP4_HA_IC_ITEMS",
"SDC (GIAR)","",11,112,1121,23,92,-1,"CP4_HA_IC_ITEMS",
"UNV UNHCR, UNOCHA","",15,152,1522,23,93,-1,"CP4_HA_IC_ITEMS",
"UK ISAR","",18,183,1831,21,94,-1,"CP4_HA_IC_ITEMS",
"New Zealand Ministry of Health","",18,183,1831,23,95,-1,"CP4_HA_IC_ITEMS",
"Queensland Fire and Emergency Services","Government Organization - Non Military",18,182,1821,23,96,-1,"CP4_HA_IC_ITEMS",
"Ministry of Emergency Situations of Azerbaijan","",18,183,1831,21,97,-1,"CP4_HA_IC_ITEMS",
"POMPIERS de l'URGENCE INTERNATIONALE","",16,162,1621,21,98,-1,"CP4_HA_IC_ITEMS",
"West Africa network for Peacebuilding (WANEP) Nigeria","",16,162,1621,22,99,-1,"CP4_HA_IC_ITEMS",
"Team Rubicon UK","",16,162,1621,21,100,-1,"CP4_HA_IC_ITEMS",
"MapAction","INGO involved in information management",16,162,1622,23,101,-1,"CP4_HA_IC_ITEMS",
"Not Defined","",13,,,23,102,-1,"CP4_HA_IC_ITEMS",
"UNICEF","UNITED NATIONS AGENCY, WASH Cluster , WASH Cluster coordination",15,152,1522,23,103,-1,"CP4_HA_IC_ITEMS",
"Humanity Road","",16,162,1621,23,104,-1,"CP4_HA_IC_ITEMS",
"UNEP","",15,152,1521,23,105,-1,"CP4_HA_IC_ITEMS",
"Not Defined","",16,162,1621,21,106,-1,"CP4_HA_IC_ITEMS",
"United Nations Population Fund","United Nations Organizations",15,152,1523,23,107,-1,"CP4_HA_IC_ITEMS",
"IFRC","",15,151,1512,21,108,-1,"CP4_HA_IC_ITEMS",
"ATHENA CONSEIL","LEGAL , HR ADVICE AND COACHING",12,121,,21,109,-1,"CP4_HA_IC_ITEMS",
"Disaster Management Department-Tanzania","",18,183,1831,23,110,-1,"CP4_HA_IC_ITEMS",
"US Department of State - Humanitarian Information Unit","",11,112,1121,23,111,-1,"CP4_HA_IC_ITEMS",
"Not Defined","",,,,23,112,-1,"CP4_HA_IC_ITEMS",
"DPDHL - Go Help Disaster Response Team","",12,121,,23,113,-1,"CP4_HA_IC_ITEMS",
"Not Defined","",15,153,,23,114,-1,"CP4_HA_IC_ITEMS",
"WFP","",15,152,1522,21,1,-1,"CP4_HA_IC_TGTBENF",
"THW Germany","",18,183,1834,21,9,-1,"CP4_HA_IC_TGTBENF",
"WFP","",15,152,1522,21,10,-1,"CP4_HA_IC_TGTBENF",
"OCHA","",15,152,1521,21,15,-1,"CP4_HA_IC_TGTBENF",
"European Commission Joint Research Centre","",18,182,,22,16,-1,"CP4_HA_IC_TGTBENF",
"OCHA","",15,,,21,17,-1,"CP4_HA_IC_TGTBENF",
"WIPO security","UN agency",15,152,1522,23,18,-1,"CP4_HA_IC_TGTBENF",
"Saudi Arabian Civil defense","",11,112,1121,23,19,-1,"CP4_HA_IC_TGTBENF",
"Belgian First Aid and Support Team (B-FAST)","",18,183,1832,21,20,-1,"CP4_HA_IC_TGTBENF",
"Not Defined","Consultant - Disaster Management | Humanitarian Coordination",13,131,1312,23,21,-1,"CP4_HA_IC_TGTBENF",
"Netherlands Red Cross","",16,162,1621,21,22,-1,"CP4_HA_IC_TGTBENF",
"UNDP","",15,152,1522,23,23,-1,"CP4_HA_IC_TGTBENF",
"Deutsche Post DHL Group","",12,121,,23,24,-1,"CP4_HA_IC_TGTBENF",
"Logistics Cluster/WFP","",15,152,1522,23,25,-1,"CP4_HA_IC_TGTBENF",
"Insecurity Insight","We are neither advocacy nor operational. We provide information services to agencies.",16,,,23,26,-1,"CP4_HA_IC_TGTBENF",
"Ericsson Response","",12,121,,23,27,-1,"CP4_HA_IC_TGTBENF",
"Not Defined","",15,152,1522,22,28,-1,"CP4_HA_IC_TGTBENF","1"
"FAO","",15,152,1522,23,29,-1,"CP4_HA_IC_TGTBENF",
"UNDAC","",15,152,1522,22,30,-1,"CP4_HA_IC_TGTBENF","1"
"Google","",12,121,,23,31,-1,"CP4_HA_IC_TGTBENF",
"Not Defined","",15,152,1522,23,32,-1,"CP4_HA_IC_TGTBENF",
"Not Defined","",12,121,,21,33,-1,"CP4_HA_IC_TGTBENF",
"Not Defined","",11,112,1121,21,34,-1,"CP4_HA_IC_TGTBENF",
"OCHA","",15,152,1521,,35,-1,"CP4_HA_IC_TGTBENF",
"Independent consultant","I work sometimes for OCHA, sometimes for NGOs in a variety of roles including IM, assessmen, coordination and reporting",13,131,,22,36,-1,"CP4_HA_IC_TGTBENF",
"THW","German Agency for Technical Relief",18,183,1831,23,37,-1,"CP4_HA_IC_TGTBENF",
"CANADEM","",16,162,1621,21,38,-1,"CP4_HA_IC_TGTBENF",
"Humanitarian OpenStreetMap Team","",16,162,1623,23,39,-1,"CP4_HA_IC_TGTBENF",
"Americas Support Team (Section Leader of team operational)","",11,112,1121,21,40,-1,"CP4_HA_IC_TGTBENF",
"OCHA FCSS","",15,152,1521,23,41,-1,"CP4_HA_IC_TGTBENF",
"UNOCHA","",15,152,1521,23,42,-1,"CP4_HA_IC_TGTBENF",
"NATIONAL EMERGENCY MANAGEMENT AGENCY NIGERIA","",18,183,1831,23,43,-1,"CP4_HA_IC_TGTBENF",
"French civil protection directorate","",18,183,1831,23,44,-1,"CP4_HA_IC_TGTBENF",
"@fire - International Disaster Response","",16,162,1621,23,45,-1,"CP4_HA_IC_TGTBENF",
"OCHA","",15,152,1521,23,46,-1,"CP4_HA_IC_TGTBENF",
"Cisco Tactical Operations (TacOps)","",12,121,,23,47,-1,"CP4_HA_IC_TGTBENF",
"OCHA","",15,152,1521,23,48,-1,"CP4_HA_IC_TGTBENF",
"FAO","",15,152,1522,23,49,-1,"CP4_HA_IC_TGTBENF",
"NATIONAL DISASTER OPERATION CENTER- KENYA","",18,183,1831,23,50,-1,"CP4_HA_IC_TGTBENF",
"Rescue South Africa","",16,162,1621,23,51,-1,"CP4_HA_IC_TGTBENF",
"Estonian Rescue Board","governmental organization",18,183,1831,21,52,-1,"CP4_HA_IC_TGTBENF",
"U.S. Department of Defense","",14,143,1433,23,53,-1,"CP4_HA_IC_TGTBENF",
"Qatar Computing Research Institute, Qatar Foundation","Research Institute with Hamad Bin Khalifa University",16,162,1622,23,54,-1,"CP4_HA_IC_TGTBENF",
"POMPIERS DE L'URGENCE INTERNATIONALE/INTERNATIONALE EMERGENCY FIREFIGHTERS - FRANCE","",16,162,1622,21,55,-1,"CP4_HA_IC_TGTBENF",
"UNOCHA","",15,152,1521,23,56,-1,"CP4_HA_IC_TGTBENF",
"ocha","",15,152,1521,21,57,-1,"CP4_HA_IC_TGTBENF",
"OCHA","",15,152,1521,23,58,-1,"CP4_HA_IC_TGTBENF",
"Defensa Civil - WUSAR","",18,182,1821,23,59,-1,"CP4_HA_IC_TGTBENF",
"Bratislavsk‡ kynologick‡ z‡chran‡rska brig‡da ( Bratislava K9 rescue corps )","",16,162,1621,21,60,-1,"CP4_HA_IC_TGTBENF",
"Not Defined","Independent, member of ASP UNOCHA, NORCAP, CANADEM",13,131,,23,61,-1,"CP4_HA_IC_TGTBENF",
"Not Defined","",15,152,1521,21,62,-1,"CP4_HA_IC_TGTBENF",
"German Federal Agency for Technical Relief","",16,162,1621,23,63,-1,"CP4_HA_IC_TGTBENF",
"Department of Disaster Prevention and Mitigation (DDPM Thailand)","Disater Management Center, Government organization",18,183,1831,23,64,-1,"CP4_HA_IC_TGTBENF",
"OCHA Rolac","",15,152,1521,23,65,-1,"CP4_HA_IC_TGTBENF",
"Nus / ihp","",18,183,1834,22,66,-1,"CP4_HA_IC_TGTBENF",
"OCHA","",15,152,1521,23,67,-1,"CP4_HA_IC_TGTBENF",
"Kompass Coaching Villa & Co","- Consulting and Coaching for organization working in Disaster Relief/Humanitarian Needs; - Life Coaching",,,,23,68,-1,"CP4_HA_IC_TGTBENF",
"CIVIL PROTECTION DIRECTORATE","",18,183,1831,23,69,-1,"CP4_HA_IC_TGTBENF",
"@Fire","",,,,21,70,-1,"CP4_HA_IC_TGTBENF",
"THW","",15,153,,21,71,-1,"CP4_HA_IC_TGTBENF",
"New Zealand Fire Service/ NZ USAR","",18,183,1831,21,72,-1,"CP4_HA_IC_TGTBENF",
"Infinitum Humanitarian Systems (IHS)","",12,121,,23,73,-1,"CP4_HA_IC_TGTBENF",
"Hellenic Fire Service","",18,183,1831,21,74,-1,"CP4_HA_IC_TGTBENF",
"National Earthquake Response Support Service of China","Emergency Management Division",18,183,1831,23,75,-1,"CP4_HA_IC_TGTBENF",
"MERCY Malaysia","",16,162,1622,21,76,-1,"CP4_HA_IC_TGTBENF",
"Amity Public Safety Academy","",16,161,1612,23,77,-1,"CP4_HA_IC_TGTBENF",
"Directorate General of the the Lebanese civil defense","",18,183,1831,23,78,-1,"CP4_HA_IC_TGTBENF",
"District Development Committee ,Sindhupalchok  Nepal","Govt. of Nepal , Ministry of Federal Affairs and Local Development",18,182,,23,79,-1,"CP4_HA_IC_TGTBENF",
"European Commission (ECHO)","",11,112,1122,21,80,-1,"CP4_HA_IC_TGTBENF",
"MoFA Italy - Agency for Cooperation","",11,112,1121,23,81,-1,"CP4_HA_IC_TGTBENF",
"INTERSOS","",16,162,1623,21,82,-1,"CP4_HA_IC_TGTBENF",
"Ministry of Emergency Situation of the Republic of Azerbaijan","",18,183,1831,21,83,-1,"CP4_HA_IC_TGTBENF",
"Liberia Refugee Repatriation and resettlement Commission(LRRRC)","Social Institution-Governmental Organization",16,162,,23,84,-1,"CP4_HA_IC_TGTBENF",
"OCHA/UNEP","",15,152,1521,23,85,-1,"CP4_HA_IC_TGTBENF",
"Bomberos Quito","",18,,,21,86,-1,"CP4_HA_IC_TGTBENF",
"SECRETARIA DE GESTION DE RIESGOS","",18,183,1831,21,87,-1,"CP4_HA_IC_TGTBENF",
"Civile protection","",18,183,1831,21,88,-1,"CP4_HA_IC_TGTBENF",
"UNITAR/UNOSAT","",15,152,1522,23,89,-1,"CP4_HA_IC_TGTBENF",
"Civil protection Belgium","",15,153,,21,90,-1,"CP4_HA_IC_TGTBENF",
"ARC (AFETTE REHBER CEV_RMENL_K-EMERGENCY AND DISASTER INTERPRETERS), TURKEY","",16,162,1621,21,91,-1,"CP4_HA_IC_TGTBENF",
"SDC (GIAR)","",11,112,1121,23,92,-1,"CP4_HA_IC_TGTBENF",
"UNV UNHCR, UNOCHA","",15,152,1522,23,93,-1,"CP4_HA_IC_TGTBENF",
"UK ISAR","",18,183,1831,21,94,-1,"CP4_HA_IC_TGTBENF",
"New Zealand Ministry of Health","",18,183,1831,23,95,-1,"CP4_HA_IC_TGTBENF",
"Queensland Fire and Emergency Services","Government Organization - Non Military",18,182,1821,23,96,-1,"CP4_HA_IC_TGTBENF",
"Ministry of Emergency Situations of Azerbaijan","",18,183,1831,21,97,-1,"CP4_HA_IC_TGTBENF",
"POMPIERS de l'URGENCE INTERNATIONALE","",16,162,1621,21,98,-1,"CP4_HA_IC_TGTBENF",
"West Africa network for Peacebuilding (WANEP) Nigeria","",16,162,1621,22,99,-1,"CP4_HA_IC_TGTBENF",
"Team Rubicon UK","",16,162,1621,21,100,-1,"CP4_HA_IC_TGTBENF",
"MapAction","INGO involved in information management",16,162,1622,23,101,-1,"CP4_HA_IC_TGTBENF",
"Not Defined","",13,,,23,102,-1,"CP4_HA_IC_TGTBENF",
"UNICEF","UNITED NATIONS AGENCY, WASH Cluster , WASH Cluster coordination",15,152,1522,23,103,-1,"CP4_HA_IC_TGTBENF",
"Humanity Road","",16,162,1621,23,104,-1,"CP4_HA_IC_TGTBENF",
"UNEP","",15,152,1521,23,105,-1,"CP4_HA_IC_TGTBENF",
"Not Defined","",16,162,1621,21,106,-1,"CP4_HA_IC_TGTBENF",
"United Nations Population Fund","United Nations Organizations",15,152,1523,23,107,-1,"CP4_HA_IC_TGTBENF",
"IFRC","",15,151,1512,21,108,-1,"CP4_HA_IC_TGTBENF",
"ATHENA CONSEIL","LEGAL , HR ADVICE AND COACHING",12,121,,21,109,-1,"CP4_HA_IC_TGTBENF",
"Disaster Management Department-Tanzania","",18,183,1831,23,110,-1,"CP4_HA_IC_TGTBENF",
"US Department of State - Humanitarian Information Unit","",11,112,1121,23,111,-1,"CP4_HA_IC_TGTBENF",
"Not Defined","",,,,23,112,-1,"CP4_HA_IC_TGTBENF",
"DPDHL - Go Help Disaster Response Team","",12,121,,23,113,-1,"CP4_HA_IC_TGTBENF",
"Not Defined","",15,153,,23,114,-1,"CP4_HA_IC_TGTBENF",
"WFP","",15,152,1522,21,1,-1,"CP4_CR_PC_COPINGMECH",
"THW Germany","",18,183,1834,21,9,-1,"CP4_CR_PC_COPINGMECH",
"WFP","",15,152,1522,21,10,-1,"CP4_CR_PC_COPINGMECH",
"OCHA","",15,152,1521,21,15,-1,"CP4_CR_PC_COPINGMECH",
"European Commission Joint Research Centre","",18,182,,22,16,-1,"CP4_CR_PC_COPINGMECH",
"OCHA","",15,,,21,17,-1,"CP4_CR_PC_COPINGMECH",
"WIPO security","UN agency",15,152,1522,23,18,-1,"CP4_CR_PC_COPINGMECH",
"Saudi Arabian Civil defense","",11,112,1121,23,19,-1,"CP4_CR_PC_COPINGMECH",
"Belgian First Aid and Support Team (B-FAST)","",18,183,1832,21,20,-1,"CP4_CR_PC_COPINGMECH",
"Not Defined","Consultant - Disaster Management | Humanitarian Coordination",13,131,1312,23,21,-1,"CP4_CR_PC_COPINGMECH",
"Netherlands Red Cross","",16,162,1621,21,22,-1,"CP4_CR_PC_COPINGMECH",
"UNDP","",15,152,1522,23,23,-1,"CP4_CR_PC_COPINGMECH",
"Deutsche Post DHL Group","",12,121,,23,24,-1,"CP4_CR_PC_COPINGMECH",
"Logistics Cluster/WFP","",15,152,1522,23,25,-1,"CP4_CR_PC_COPINGMECH",
"Insecurity Insight","We are neither advocacy nor operational. We provide information services to agencies.",16,,,23,26,-1,"CP4_CR_PC_COPINGMECH",
"Ericsson Response","",12,121,,23,27,-1,"CP4_CR_PC_COPINGMECH",
"Not Defined","",15,152,1522,22,28,-1,"CP4_CR_PC_COPINGMECH","1"
"FAO","",15,152,1522,23,29,-1,"CP4_CR_PC_COPINGMECH",
"UNDAC","",15,152,1522,22,30,-1,"CP4_CR_PC_COPINGMECH","1"
"Google","",12,121,,23,31,-1,"CP4_CR_PC_COPINGMECH",
"Not Defined","",15,152,1522,23,32,-1,"CP4_CR_PC_COPINGMECH",
"Not Defined","",12,121,,21,33,-1,"CP4_CR_PC_COPINGMECH",
"Not Defined","",11,112,1121,21,34,-1,"CP4_CR_PC_COPINGMECH",
"OCHA","",15,152,1521,,35,-1,"CP4_CR_PC_COPINGMECH",
"Independent consultant","I work sometimes for OCHA, sometimes for NGOs in a variety of roles including IM, assessmen, coordination and reporting",13,131,,22,36,-1,"CP4_CR_PC_COPINGMECH",
"THW","German Agency for Technical Relief",18,183,1831,23,37,-1,"CP4_CR_PC_COPINGMECH",
"CANADEM","",16,162,1621,21,38,-1,"CP4_CR_PC_COPINGMECH",
"Humanitarian OpenStreetMap Team","",16,162,1623,23,39,-1,"CP4_CR_PC_COPINGMECH",
"Americas Support Team (Section Leader of team operational)","",11,112,1121,21,40,-1,"CP4_CR_PC_COPINGMECH",
"OCHA FCSS","",15,152,1521,23,41,-1,"CP4_CR_PC_COPINGMECH",
"UNOCHA","",15,152,1521,23,42,-1,"CP4_CR_PC_COPINGMECH",
"NATIONAL EMERGENCY MANAGEMENT AGENCY NIGERIA","",18,183,1831,23,43,-1,"CP4_CR_PC_COPINGMECH",
"French civil protection directorate","",18,183,1831,23,44,-1,"CP4_CR_PC_COPINGMECH",
"@fire - International Disaster Response","",16,162,1621,23,45,-1,"CP4_CR_PC_COPINGMECH",
"OCHA","",15,152,1521,23,46,-1,"CP4_CR_PC_COPINGMECH",
"Cisco Tactical Operations (TacOps)","",12,121,,23,47,-1,"CP4_CR_PC_COPINGMECH",
"OCHA","",15,152,1521,23,48,-1,"CP4_CR_PC_COPINGMECH",
"FAO","",15,152,1522,23,49,-1,"CP4_CR_PC_COPINGMECH",
"NATIONAL DISASTER OPERATION CENTER- KENYA","",18,183,1831,23,50,-1,"CP4_CR_PC_COPINGMECH",
"Rescue South Africa","",16,162,1621,23,51,-1,"CP4_CR_PC_COPINGMECH",
"Estonian Rescue Board","governmental organization",18,183,1831,21,52,-1,"CP4_CR_PC_COPINGMECH",
"U.S. Department of Defense","",14,143,1433,23,53,-1,"CP4_CR_PC_COPINGMECH",
"Qatar Computing Research Institute, Qatar Foundation","Research Institute with Hamad Bin Khalifa University",16,162,1622,23,54,-1,"CP4_CR_PC_COPINGMECH",
"POMPIERS DE L'URGENCE INTERNATIONALE/INTERNATIONALE EMERGENCY FIREFIGHTERS - FRANCE","",16,162,1622,21,55,-1,"CP4_CR_PC_COPINGMECH",
"UNOCHA","",15,152,1521,23,56,-1,"CP4_CR_PC_COPINGMECH",
"ocha","",15,152,1521,21,57,-1,"CP4_CR_PC_COPINGMECH",
"OCHA","",15,152,1521,23,58,-1,"CP4_CR_PC_COPINGMECH",
"Defensa Civil - WUSAR","",18,182,1821,23,59,-1,"CP4_CR_PC_COPINGMECH",
"Bratislavsk‡ kynologick‡ z‡chran‡rska brig‡da ( Bratislava K9 rescue corps )","",16,162,1621,21,60,-1,"CP4_CR_PC_COPINGMECH",
"Not Defined","Independent, member of ASP UNOCHA, NORCAP, CANADEM",13,131,,23,61,-1,"CP4_CR_PC_COPINGMECH",
"Not Defined","",15,152,1521,21,62,-1,"CP4_CR_PC_COPINGMECH",
"German Federal Agency for Technical Relief","",16,162,1621,23,63,-1,"CP4_CR_PC_COPINGMECH",
"Department of Disaster Prevention and Mitigation (DDPM Thailand)","Disater Management Center, Government organization",18,183,1831,23,64,-1,"CP4_CR_PC_COPINGMECH",
"OCHA Rolac","",15,152,1521,23,65,-1,"CP4_CR_PC_COPINGMECH",
"Nus / ihp","",18,183,1834,22,66,-1,"CP4_CR_PC_COPINGMECH",
"OCHA","",15,152,1521,23,67,-1,"CP4_CR_PC_COPINGMECH",
"Kompass Coaching Villa & Co","- Consulting and Coaching for organization working in Disaster Relief/Humanitarian Needs; - Life Coaching",,,,23,68,-1,"CP4_CR_PC_COPINGMECH",
"CIVIL PROTECTION DIRECTORATE","",18,183,1831,23,69,-1,"CP4_CR_PC_COPINGMECH",
"@Fire","",,,,21,70,-1,"CP4_CR_PC_COPINGMECH",
"THW","",15,153,,21,71,-1,"CP4_CR_PC_COPINGMECH",
"New Zealand Fire Service/ NZ USAR","",18,183,1831,21,72,-1,"CP4_CR_PC_COPINGMECH",
"Infinitum Humanitarian Systems (IHS)","",12,121,,23,73,-1,"CP4_CR_PC_COPINGMECH",
"Hellenic Fire Service","",18,183,1831,21,74,-1,"CP4_CR_PC_COPINGMECH",
"National Earthquake Response Support Service of China","Emergency Management Division",18,183,1831,23,75,-1,"CP4_CR_PC_COPINGMECH",
"MERCY Malaysia","",16,162,1622,21,76,-1,"CP4_CR_PC_COPINGMECH",
"Amity Public Safety Academy","",16,161,1612,23,77,-1,"CP4_CR_PC_COPINGMECH",
"Directorate General of the the Lebanese civil defense","",18,183,1831,23,78,-1,"CP4_CR_PC_COPINGMECH",
"District Development Committee ,Sindhupalchok  Nepal","Govt. of Nepal , Ministry of Federal Affairs and Local Development",18,182,,23,79,-1,"CP4_CR_PC_COPINGMECH",
"European Commission (ECHO)","",11,112,1122,21,80,-1,"CP4_CR_PC_COPINGMECH",
"MoFA Italy - Agency for Cooperation","",11,112,1121,23,81,-1,"CP4_CR_PC_COPINGMECH",
"INTERSOS","",16,162,1623,21,82,-1,"CP4_CR_PC_COPINGMECH",
"Ministry of Emergency Situation of the Republic of Azerbaijan","",18,183,1831,21,83,-1,"CP4_CR_PC_COPINGMECH",
"Liberia Refugee Repatriation and resettlement Commission(LRRRC)","Social Institution-Governmental Organization",16,162,,23,84,-1,"CP4_CR_PC_COPINGMECH",
"OCHA/UNEP","",15,152,1521,23,85,-1,"CP4_CR_PC_COPINGMECH",
"Bomberos Quito","",18,,,21,86,-1,"CP4_CR_PC_COPINGMECH",
"SECRETARIA DE GESTION DE RIESGOS","",18,183,1831,21,87,-1,"CP4_CR_PC_COPINGMECH",
"Civile protection","",18,183,1831,21,88,-1,"CP4_CR_PC_COPINGMECH",
"UNITAR/UNOSAT","",15,152,1522,23,89,-1,"CP4_CR_PC_COPINGMECH",
"Civil protection Belgium","",15,153,,21,90,-1,"CP4_CR_PC_COPINGMECH",
"ARC (AFETTE REHBER CEV_RMENL_K-EMERGENCY AND DISASTER INTERPRETERS), TURKEY","",16,162,1621,21,91,-1,"CP4_CR_PC_COPINGMECH",
"SDC (GIAR)","",11,112,1121,23,92,-1,"CP4_CR_PC_COPINGMECH",
"UNV UNHCR, UNOCHA","",15,152,1522,23,93,-1,"CP4_CR_PC_COPINGMECH",
"UK ISAR","",18,183,1831,21,94,-1,"CP4_CR_PC_COPINGMECH",
"New Zealand Ministry of Health","",18,183,1831,23,95,-1,"CP4_CR_PC_COPINGMECH",
"Queensland Fire and Emergency Services","Government Organization - Non Military",18,182,1821,23,96,-1,"CP4_CR_PC_COPINGMECH",
"Ministry of Emergency Situations of Azerbaijan","",18,183,1831,21,97,-1,"CP4_CR_PC_COPINGMECH",
"POMPIERS de l'URGENCE INTERNATIONALE","",16,162,1621,21,98,-1,"CP4_CR_PC_COPINGMECH",
"West Africa network for Peacebuilding (WANEP) Nigeria","",16,162,1621,22,99,-1,"CP4_CR_PC_COPINGMECH",
"Team Rubicon UK","",16,162,1621,21,100,-1,"CP4_CR_PC_COPINGMECH",
"MapAction","INGO involved in information management",16,162,1622,23,101,-1,"CP4_CR_PC_COPINGMECH",
"Not Defined","",13,,,23,102,-1,"CP4_CR_PC_COPINGMECH",
"UNICEF","UNITED NATIONS AGENCY, WASH Cluster , WASH Cluster coordination",15,152,1522,23,103,-1,"CP4_CR_PC_COPINGMECH",
"Humanity Road","",16,162,1621,23,104,-1,"CP4_CR_PC_COPINGMECH",
"UNEP","",15,152,1521,23,105,-1,"CP4_CR_PC_COPINGMECH",
"Not Defined","",16,162,1621,21,106,-1,"CP4_CR_PC_COPINGMECH",
"United Nations Population Fund","United Nations Organizations",15,152,1523,23,107,-1,"CP4_CR_PC_COPINGMECH",
"IFRC","",15,151,1512,21,108,-1,"CP4_CR_PC_COPINGMECH",
"ATHENA CONSEIL","LEGAL , HR ADVICE AND COACHING",12,121,,21,109,-1,"CP4_CR_PC_COPINGMECH",
"Disaster Management Department-Tanzania","",18,183,1831,23,110,-1,"CP4_CR_PC_COPINGMECH",
"US Department of State - Humanitarian Information Unit","",11,112,1121,23,111,-1,"CP4_CR_PC_COPINGMECH",
"Not Defined","",,,,23,112,-1,"CP4_CR_PC_COPINGMECH",
"DPDHL - Go Help Disaster Response Team","",12,121,,23,113,-1,"CP4_CR_PC_COPINGMECH",
"Not Defined","",15,153,,23,114,-1,"CP4_CR_PC_COPINGMECH",
"WFP","",15,152,1522,21,1,-1,"CP4_CR_PC_COORD",
"THW Germany","",18,183,1834,21,9,-1,"CP4_CR_PC_COORD",
"WFP","",15,152,1522,21,10,-1,"CP4_CR_PC_COORD",
"OCHA","",15,152,1521,21,15,-1,"CP4_CR_PC_COORD",
"European Commission Joint Research Centre","",18,182,,22,16,-1,"CP4_CR_PC_COORD",
"OCHA","",15,,,21,17,-1,"CP4_CR_PC_COORD",
"WIPO security","UN agency",15,152,1522,23,18,-1,"CP4_CR_PC_COORD",
"Saudi Arabian Civil defense","",11,112,1121,23,19,-1,"CP4_CR_PC_COORD",
"Belgian First Aid and Support Team (B-FAST)","",18,183,1832,21,20,-1,"CP4_CR_PC_COORD",
"Not Defined","Consultant - Disaster Management | Humanitarian Coordination",13,131,1312,23,21,-1,"CP4_CR_PC_COORD",
"Netherlands Red Cross","",16,162,1621,21,22,-1,"CP4_CR_PC_COORD",
"UNDP","",15,152,1522,23,23,-1,"CP4_CR_PC_COORD",
"Deutsche Post DHL Group","",12,121,,23,24,-1,"CP4_CR_PC_COORD",
"Logistics Cluster/WFP","",15,152,1522,23,25,-1,"CP4_CR_PC_COORD",
"Insecurity Insight","We are neither advocacy nor operational. We provide information services to agencies.",16,,,23,26,-1,"CP4_CR_PC_COORD",
"Ericsson Response","",12,121,,23,27,-1,"CP4_CR_PC_COORD",
"Not Defined","",15,152,1522,22,28,-1,"CP4_CR_PC_COORD","1"
"FAO","",15,152,1522,23,29,-1,"CP4_CR_PC_COORD",
"UNDAC","",15,152,1522,22,30,-1,"CP4_CR_PC_COORD","1"
"Google","",12,121,,23,31,-1,"CP4_CR_PC_COORD",
"Not Defined","",15,152,1522,23,32,-1,"CP4_CR_PC_COORD",
"Not Defined","",12,121,,21,33,-1,"CP4_CR_PC_COORD",
